,Unnamed: 0,Venue Id,Like Count,Users
387,387,4411a710f964a520cc301fe3,93,"29245643,88295,20739970"
388,388,49f796fff964a520c06c1fe3,103,"87714005,12367716,11920417"
389,389,5321f3a7498ed83987e1a90e,260,"487782182,77544656,77062"
390,390,4bbb870a51b89c746152862a,3,"55027098,29685753,20402935"
391,391,5b90484023a2e6002c7b7e15,2,"2157053,14978807"
392,392,4ad152fdf964a5200dde20e3,39,"2860406,77062,10158771"
393,393,589d125b005a0f47b970b12b,239,"87078185,12853829,102314659"
394,394,49d97f0ff964a520405e1fe3,71,"343593353,148954178,41171614"
395,395,4587a2b6f964a520c63f1fe3,310,"11165594,58380858,323932"
396,396,4a51716ef964a5200cb11fe3,14,"51041316,4069646,6588451"
397,397,4c2919739fb5d13a1c9f9a57,0,
398,398,5af63fb8f8cbd4002c763853,39,"61156,1093344,129297562"
399,399,42ec1480f964a520a1261fe3,203,"1278582,20161939"
400,400,5257393211d2fd3560889678,14,"8717,64320801,444925484"
401,401,4a5a3157f964a520ddb91fe3,706,"103341,6567625,1088501"
402,402,58ec10b1fbe8ff51800668de,275,"97572,493412059,18175517"
403,403,41044980f964a520700b1fe3,358,"10940853,5345736,16713988"
404,404,4d0d8496f393224b8f131dee,1,69801966
405,405,5706992a498eebea991b6548,42,"8216464,38905625,192990"
406,406,51c655f2498e6def8b699314,18,"4330689,127220731,23547714"
407,407,46ae72abf964a52085491fe3,55,"4406240,132520846,7266"
408,408,4aa0126af964a5202b3e20e3,22,"164063649,215517187,49669809"
409,409,4a0f4909f964a52047761fe3,22,"517319636,92181732,8785522"
410,410,5a9c2de4b9ac3832c40964f8,0,
411,411,440db456f964a52097301fe3,406,"483780704,17522996,2712450"
412,412,4eff718f722e0f0771aa0717,448,"520456076,247801,9878670"
413,413,43179600f964a52069271fe3,56,"48727983,15272514,2802906"
414,414,5043f8e2e4b00a580560990c,0,
415,415,4ee4fc3dbe7b4845a4cd9894,4,"12367716,439453203,150017812"
416,416,59611b77123a19106a6a4de7,67,"77062,3921798"
417,417,4f6d8c5be4b0738fb248f5a3,0,
418,418,4ae4d429f964a5208b9e21e3,6,"104880983,5276790,78648"
419,419,55f88fbc498ef7ef0fa8db74,394,"23829027,64149242,9919672"
420,420,57ddf3c1498e666bd77106df,0,
421,421,4aabcfd6f964a5202c5a20e3,10,"163727,9021115,101747"
422,422,59cc3c40b37e2b6989a28261,25,"344429854,69232,30592165"
423,423,4d7b32f2d1c28eeca58a0774,69,"470903579,477970827,53713836"
424,424,4a999200f964a520202f20e3,65,"144911,528184,32419"
425,425,4f16eb51c2eea9e9912b089a,238,"17553944,13497883,105760433"
426,426,522a875e11d254c090e0e8a8,4,"533002,58577961,3817341"
427,427,49e37998f964a52086621fe3,302,"140364597,64455687,579314"
428,428,4a832ca5f964a52047fa1fe3,26,"41286262,10486476,31339952"
429,429,53fccde8498ea58106fca145,43,"1011966,14978807,201457"
430,430,56b583ff498e0980089a5855,109,"78171467,7348762,237"
431,431,4e541bca1495ac3f023040fc,0,
432,432,4a3e9f70f964a52027a31fe3,48,"144911,12976,30506869"
433,433,4c534615f5f3d13a995c35f8,5,"18725208,644526,3523"
434,434,5bccffc06fd626002c7096a2,0,
435,435,4a390f6cf964a520179f1fe3,160,"4874430,478,66464877"
436,436,4b5d0b33f964a520375029e3,7,"115548,4016866,2546865"
437,437,53977796498ee68a348469aa,448,"81395,275803,89245692"
438,438,443fde11f964a5203a321fe3,155,"201457,92084568"
439,439,4c409561ce54e21e0fbd091a,0,
440,440,43bc1889f964a520f72c1fe3,206,"20097660,337167244"
441,441,443fddaff964a52039321fe3,134,"46976084,40849719,507161"
442,442,4b9d47e2f964a520c39f36e3,46,"140124,470113748,68974623"
443,443,511ab11fe4b078c672896eab,1143,"7249175,450705930,37798885"
444,444,4b97141ef964a520e5f634e3,4,"58649926,11762878,57703135"
445,445,47629427f964a520e54c1fe3,385,"91074852,31636820,30662785"
446,446,4387a580f964a5200f2b1fe3,225,"129789,132882049,39252"
447,447,4af5e7a2f964a52097fe21e3,12,"10158771,77062,154605135"
448,448,4391b651f964a5205f2b1fe3,49,"15004623,13967186,61107"
449,449,4e517413483bb770492bf501,0,
450,450,54c46647498ec3e20f48bcde,281,"450705930,29245643"
451,451,4b9a1de6f964a520a29f35e3,7,"547758,27768522,19714643"
452,452,427d5680f964a520a6211fe3,174,"136780964,61532924,43998950"
453,453,4f32206819836c91c7b8a806,0,
454,454,4fa4a972e4b0e7038abbe1e0,0,
455,455,4ab96dc7f964a520587f20e3,46,"124824220,344190627"
456,456,599fa315d4cc98793372bb7a,40,"63102636,10409332,136728"
457,457,3fd66200f964a520d3ec1ee3,126,"5058,448682800,392617663"
458,458,59b5f497be70782b654f7d89,0,
459,459,4b8091dcf964a520a17d30e3,2,"126887610,55027098"
460,460,4c64b533dddfa593c57092ff,2,"23930917,31980720"
461,461,4c20c3ded4dec928b8df1b3e,9,"866,123357348,653601"
462,462,4fd67aaee4b05b989e3a79a9,251,"520435225,133829,361500730"
463,463,4b8c4239f964a520fbc632e3,2,"10520720,28004531"
464,464,51fd7b3b498eeb50fe51d9a8,631,"128544229,27197,148228416"
465,465,4b8761faf964a520d4bd31e3,24,"515589861,450709545,1150812"
466,466,573b2c2f38faeff59fd2c102,1,149240153
467,467,4d76aae2b483a0932ebe9305,14,"985394,104880983"
468,468,55a0aa3f498e89f153b1e0d8,118,"15272514,148954178,81768254"
469,469,55edf798498eb1e25050cd49,0,
470,470,569d3be5498eb5f352825fd1,23,"497372684,50218186,44659"
471,471,4e0bb9f2c65b977a2088993f,1,1100590
472,472,56995964498e62132be29321,97,"9337194,7572857,191096"
473,473,5a5adf30c47cf954ca358fd4,26,"2157053,31536391,149789344"
474,474,4e9508ce5503cac97c13ef5c,2,"58037260,95837361"
475,475,4b71ed7af964a520b3642de3,957,"533647,51855252,910597"
476,476,4b67323df964a520c9402be3,19,"154225269,72464329"
477,477,57bd06c8cd10e903763a7664,33,"452963487,211794109,447225333"
478,478,3fd66200f964a520ecec1ee3,159,"347348252,51516043,43792057"
479,479,4adbb79ff964a520302a21e3,27,"410601118,95978700"
480,480,4b5cc44cf964a520fd4229e3,1,78010
481,481,5875b77ae03e576337af382d,12,"40037707,130936029,150276017"
482,482,4a2c11a3f964a52019971fe3,13,"402596,11455899,4086727"
483,483,4eadc196490170218c6e8b88,0,
484,484,533cc33f498e604ebad95d8c,1015,"100802889,201457,110044473"
485,485,40870b00f964a520b6f21ee3,123,"450705930,343944541,94678976"
486,486,49ca9035f964a520ba581fe3,274,"358973,151336525,1498119"
487,487,3fd66200f964a52025f11ee3,591,"7113951,16507,92202000"
488,488,580c106738faf1db47d6f127,4,"4524150,23510631,20443760"
489,489,51a9a958498e89dba10731fc,83,"93284988,8357287,870440"
490,490,3fd66200f964a52066ed1ee3,931,"27953845,19629"
491,491,4a57fd7ef964a52031b71fe3,23,"506227,47854262,17832362"
492,492,44d3ade1f964a5204b361fe3,758,"517329054,2371535,81395"
493,493,583a2dd613af1c57615dd3ff,4,"517319636,1990080,2351082"
494,494,4f43b62f19834bc91f586ade,0,
495,495,530e9b5c498eb07279ec8974,36,"500091794,124612320"
496,496,56e9c146cd1010f9eb145c99,0,
497,497,4e5bee078877c8a76e05cb94,0,
498,498,4c87d7f214c4b60c2b1c2335,8,"91139854,539,397790534"
499,499,54d84575498e446845ad37d4,1,9983535
500,500,4bf313f7370e76b0c956bd4a,503,"843669,54125,972896"
501,501,536459bf498ef8322d743265,2,"5384380,4379882"
502,502,5bb17aba1de765002cb97a61,7,"1336712,325140,194841"
503,503,413f9d00f964a520631c1fe3,139,"188280252,34360275,18630"
504,504,4a0665bbf964a520f3721fe3,230,"550986,25055782,33382554"
505,505,5941f709898bdc060880ee9c,18,"24914929,20459137,1619806"
506,506,4c2176b99390c9b61127c9cd,572,"73497770,19065149,48727983"
507,507,4f327a9c19836c91c7dbc96d,0,
508,508,547cd07d498ef3265ffc5a75,515,"134630049,16970,51871889"
509,509,4c44d4b9dcd61b8df9e67b56,1376,"9638,84877849,450705930"
510,510,5beb1a0f9e3b651294db89a3,0,
511,511,5ba2d673018cbb002cc31818,0,
512,512,4ddc50bbd164236dd371b0b7,165,"18380555,2781,20974931"
513,513,4b1d5ebcf964a5207a0f24e3,10,"772058,386340150,97585886"
514,514,4a8d850ef964a520dd0f20e3,9,"54565807,51364331"
515,515,57b524c2498e9a3ecba789da,114,"93600661,17006763,64"
516,516,50243fd229a61e4b21a26e16,769,"520435225,215275325,482326099"
517,517,4ad3c458f964a52037e620e3,35,"10888569,547583,4330689"
518,518,4a02655ff964a5204d711fe3,61,"82116502,15310705,153453"
519,519,54d14561498ecb61eca88c0f,31,"113801825,37845221,1340471"
520,520,540a6e1f498ebb802da39cb9,4,"128153366,333567,12891064"
521,521,4a7e4593f964a520a8f11fe3,189,"5001248,10039298,77062"
522,522,50292c37e4b07a366d3332d0,2,"43708174,86974886"
523,523,50bc0b44e4b0118a6200fee6,0,
524,524,54ea1afc498e12af65963097,57,"2295494,8357287,11585914"
525,525,59697a258d0a536683adf363,0,
526,526,4a625b58f964a520d6c31fe3,860,"44875488,92032,14570289"
527,527,42814b00f964a520ef211fe3,720,"5473645,41575583,13427821"
528,528,5823c2cdffb2193e58703e34,8,"1150812,16713988,147288055"
529,529,4b85bbf0f964a520e06f31e3,3,"2378383,1150812,10379088"
530,530,52f934d711d2f1eaaa247732,39,"4959608,11920417,123633980"
531,531,4a6393bdf964a5205bc51fe3,9,"5276790,57025841,2822763"
532,532,54024696498e2fef352d2586,451,"19417255,42496044,330062225"
533,533,4cc0b6dced033704295da923,728,"29294310,29128710,145269489"
534,534,4b7eef4cf964a520850a30e3,1,55027098
535,535,4a354111f964a520ad9c1fe3,718,"13047263,37798885"
536,536,4fcbb80de4b00865ccfedc75,47,"19182857,39364220,512725627"
537,537,4be72d932457a593b8a6ad15,30,"8823807,396418692,77544656"
538,538,43fa0185f964a520d82f1fe3,55,"466153194,134274878,9876955"
539,539,4b05c113f964a5207ce222e3,4,"12284527,408965,23285667"
540,540,525ded0c11d25a209c704b01,368,"9274373,464289251,60679887"
541,541,3fd66200f964a520ccec1ee3,99,"10776590,360200185,507459741"
542,542,51a3d2f7498e91a160632458,0,
543,543,501ec87fe4b067f6ad7a2832,929,"2373066,492344410"
544,544,4a73619af964a52050dc1fe3,234,"694333,256675,14199651"
545,545,5aad60a0d41bb7468e32c645,2,"154605135,256994"
546,546,56a52b02498e66937df2494d,20,"17307668,144911,19963560"
547,547,519ec122498e505febe8df9b,89,"69278,1063103,85297671"
548,548,4a91b32ef964a5206c1b20e3,21,"452079789,24677730,12102369"
549,549,5413d45a498edbe9410daa5d,13,"35303686,344190627,3501290"
550,550,5ac84d31286fda1ffcd8bc04,2,"127220731,439191146"
551,551,525c449e11d20ec2c8e718a6,362,"1331854,33803865,136688610"
552,552,4f321c2e19836c91c7b6e331,0,
553,553,56f2092e498eac8f5f0799c8,196,"15004623,77142280,544341"
554,554,54c2a5e4498ee52a438800f7,674,"653696,394676211,58749"
555,555,4f324a5619836c91c7c92296,0,
556,556,4b2be97af964a5207fbd24e3,18,"697142,381990257,77062"
557,557,4eea6f00f9ab8fc95f202984,35,"39833,8785522,77062"
558,558,49e94be7f964a520e9651fe3,25,"17290438,39351,344190627"
559,559,4b7ef75cf964a520ee0c30e3,1707,"490026029,450705930,116633"
560,560,4a6cc05cf964a52084d11fe3,58,"80993088,452136092,446265872"
561,561,43c12ef9f964a520392d1fe3,222,"80438711,497108819,102643105"
562,562,4f32878219836c91c7e0b830,0,
563,563,3fd66200f964a520feec1ee3,272,"204926998,932169,10059"
564,564,4a664abcf964a52056c81fe3,15,"54295,16536556"
565,565,5b68ff0964c8e1002c33b795,0,
566,566,4ebdd59129c25ce5a116081a,3,"5473645,9689,540"
567,567,4a73a3a9f964a52009dd1fe3,15,"5330652,15788509,71709770"
568,568,3fd66200f964a52032f11ee3,105,"448682800,7617484,192990"
569,569,4a6399c4f964a5206cc51fe3,20,"90769,375623441,68635819"
570,570,537bb0eb498e2777ca31795d,290,"136688610,148954178,1927417"
571,571,4b60b8caf964a520e9f529e3,3,"24198598,33827186,85168583"
572,572,5a923502b77c775328477259,0,
573,573,48484314f964a52074501fe3,448,"104839446,95603582,390501954"
574,574,51e06601498efac3cfe81615,1,91139854
575,575,56a41b35498e83d8f83a32af,3,"5842,55027098,30783817"
576,576,4b78acfdf964a52063dd2ee3,197,"6744729,164267440,6022825"
577,577,4a1df709f964a520b17b1fe3,39,"91184846,2760,55027098"
578,578,4cc4a5f6dba3ef3bd29c0705,286,"196055007,24664541,135118758"
579,579,49a2545cf964a52094521fe3,1450,"59324,520435225,24348084"
580,580,4e1277be18a84f0f031daa4e,0,
581,581,4be4bf122457a593e2b9aa15,0,
582,582,4a2be6f4f964a520eb961fe3,111,"170680,90844013,136795496"
583,583,44bb7f29f964a52090351fe3,116,"330812728,450709545,6376193"
584,584,4c101594f1b6a59373557b27,0,
585,585,4a6b8478f964a520ecce1fe3,11,"91139854,11776894,702728"
586,586,4c5a3a9804f9be9a9b78f160,0,
587,587,511c234119a980d7108a70b9,1974,"34360275,71962827,52893855"
588,588,57fbb40ecd1057f331ffd3e3,155,"496307882,17463271,13065375"
589,589,5748936bcd109632d6418881,17,"92202000,39470,3093955"
590,590,5ac993682b984427e9e6e748,4,"21583,20974931,89905587"
591,591,4af09c87f964a520a1dd21e3,624,"163727,734855,34510087"
592,592,4a39a40bf964a520a69f1fe3,316,"149789344,1568661,14199651"
593,593,569820fe498e5a031b7c87a8,112,"482368,11877774"
594,594,5913b7cbb6eedb4f7d6bf04c,270,"529684,9439744,3161131"
595,595,49ccf971f964a520a6591fe3,448,"41454,94061050,513274402"
596,596,4b92fe95f964a520572d34e3,3,"1252926,20760969,15156109"
597,597,4bc767fd8b7c9c747d6536cf,180,"363183292,2761156,35289418"
598,598,5010936ce4b0abd8740f8fb7,1164,"514227892,198830,12118090"
599,599,475ab983f964a520d24c1fe3,324,"11111871,1769110"
600,600,4ae02b3ff964a520487e21e3,10,"2195109,1161772,4714840"
601,601,53659d8011d27869ecced1ef,0,
602,602,4c0ea20d7189c9288dd1d8b6,4,"2417,3543124,8302269"
603,603,5c15df1c838e59002cb89455,0,
604,604,4e4cc802bd413c4cc66c1e4f,0,
605,605,49c1c6ebf964a520cb551fe3,168,"40035389,16001498"
606,606,4f32490419836c91c7c89e7d,0,
607,607,55f1ea7f498eef987c30e8d1,98,"35761907,135686788,335932958"
608,608,3fd66200f964a52042ed1ee3,384,"334316,96069382,55428746"
609,609,4edf8c1393ad7f74f8c97b93,17,"46717417,3020"
610,610,4d360ff474662d435a429459,474,"148493952,11920417,56381578"
611,611,4cd0a38e5b5ca35de6317df0,604,"452963487,14857"
612,612,5a29c85db6eedb5d6ba3e3f9,57,"9387811,19712772,92908839"
613,613,49ca9ac2f964a520c6581fe3,106,"22260403,67839792,138804549"
614,614,521c020d11d2e666dc2c550b,2,"20336288,31425121"
615,615,4dbf426781545e1cc7ca93ae,151,"153265,1103323,3283050"
616,616,4c3bd7db7d00d13ad4363850,0,
617,617,4ac2e442f964a520ee9a20e3,3,"2286219,6197009,3271218"
618,618,44ff5a91f964a520a5381fe3,1399,"91473498,92092242,5965023"
619,619,4a206042f964a520757c1fe3,278,"151703272,18416175,86458"
620,620,4b94572df964a5207f7534e3,8,"460531017,1088091,120797879"
621,621,4db0bc8e0437a93f7f7a23e7,403,"71523,23181342,445366619"
622,622,5b0a161d6eda02002cc5edea,33,"275803,41561393,214441115"
623,623,4e041583ae60ed89a801512d,75,"1011966,22757260,34360275"
624,624,4aff8b4af964a520663922e3,551,"1376812,20459137,1268771"
625,625,4dc6d704fa76d685ce03b2e6,0,
626,626,4af1e518f964a52034e421e3,4,"43434474,55027098,1137122"
627,627,42b21280f964a5206e251fe3,360,"39834133,94739204,44703049"
628,628,4e9a23fa30f87c966c29704a,0,
629,629,5aecc94a67e5f2002c35e3a3,27,"25141457,5131275,2300214"
630,630,4a00d46ef964a520b4701fe3,19,"11574,600,313846"
631,631,40f9bd80f964a520ce0a1fe3,337,"378619535,6567687,182483341"
632,632,4ecaf09a77c8f5b22bb8c501,0,
633,633,4f08ea3ae4b0ef60ee1736ad,0,
634,634,5519ac54498e38825c713f36,24,"17669475,55027098,458997937"
635,635,49fe8348f964a520a76f1fe3,72,"68319689,2540863,90474909"
636,636,4e32f7af18a8efdb1753a5c0,1,57703135
637,637,4af08d73f964a52029dd21e3,28,"11920417,10520720"
638,638,5140f0cae4b0161c893167e7,685,"1315501,520435225,200389725"
639,639,4df15c6bc65bf55ee522aada,67,"42786540,2178362,9492038"
640,640,5896271e98f8aa7c144fbdaf,7,"3536727,16217614,13189403"
641,641,4a7f639cf964a520e2f31fe3,8,"1088091,67839792"
642,642,52d0a6dc498e22a719e816a7,10,"12367716,1356803,28677557"
643,643,433dd180f964a52048281fe3,481,"12064928,67081756,470"
644,644,58a7c43da4367c16bb57619a,7,"797569,18725208"
645,645,49e22ce6f964a520f9611fe3,743,"149831930,134611640,1350791"
646,646,5aa813eff1fdaf10257cf665,3,"162954463,55027098,10520720"
647,647,56834957498e4abb4a565cde,44,"476,432644521,3877184"
648,648,556cce76498e5e64f11e6971,614,"10195964,4851657,401292"
649,649,4a7501d4f964a52042e01fe3,50,"56965475,54212615,92099231"
650,650,54ee5259498e6903bec6240d,59,"2300214,20459137,14161838"
651,651,4fc541fb7716c8a1e24eec6c,503,"80444471,450705930,132520846"
652,652,57094904cd1079e8d3b3dbbb,8,"256416,11920417,158914"
653,653,5817b85138fa18081795a194,33,"77062,1946552"
654,654,508b5162e4b0167a9d1df679,2,"12367716,12738581"
655,655,433c8000f964a52043281fe3,1119,"11794743,486529002"
656,656,46d715faf964a5206c4a1fe3,111,"55027098,127220731,68974623"
657,657,4f322ace19836c91c7bcc7eb,0,
658,658,4ac81456f964a5208cbb20e3,13,"52065968,5276790,12367716"
659,659,4283ee00f964a520b6221fe3,44,"78069,10798236,444784608"
660,660,43917d6df964a5205c2b1fe3,854,"6037234,1491653"
661,661,51b4233d498ecfb06cd07116,0,
662,662,544673dc498e7ca8b99aa69e,0,
663,663,49bd4db7f964a52066541fe3,15,"10324,74393162,14817447"
664,664,47bae8a8f964a520d14d1fe3,122,"1811451,29259,503847702"
665,665,3fd66200f964a520e5ec1ee3,292,"207390,8903075,10495197"
666,666,521c030711d29828a2b0a260,63,"37857057,402596,144163799"
667,667,4a90d20bf964a520911920e3,13,49745774
668,668,4e5420f4d4c0fe034276481e,2,"381990257,467035952"
669,669,4a669b50f964a520c4c81fe3,30,"67839792,172249,11762878"
670,670,57ac23c1498eef0851316d5e,742,"7454172,74090282,1595543"
671,671,3fd66200f964a520f4f01ee3,103,"1754415,29753011,2847854"
672,672,3fd66200f964a520b7ed1ee3,542,"5499,696800,1100590"
673,673,4b98a031f964a5204c4935e3,7,"7137581,58597523,52580873"
674,674,4c5c7c9d7735c9b63b6e8c72,16,152194532
675,675,54505245498e78f30aadd37c,55,"20732,19331,91774536"
676,676,57378a2d498ea29b09f5fdbc,0,
677,677,584a18826ad73d05c6ee48f3,34,"909709,464015778,51129250"
678,678,510c3e9ce4b0809a7bb59478,0,
679,679,4a91c857f964a520c81b20e3,148,"80438711,127653,199343"
680,680,58961aa1cf11d448aa4762bf,4,"60888166,52065968,10520720"
681,681,4d6dc99b38363704b77f9ed0,3,"5276790,11032702,1494376"
682,682,4a3b2cc5f964a52099a01fe3,21,"498858623,503539846,63897516"
683,683,4a9ec745f964a520263b20e3,172,"59547917,394676211"
684,684,4e06455d52b165b7d7a7241b,4,"882505,51100796,53149962"
685,685,5828cf82a130da30bee04f61,49,"45671,48368,1934690"
686,686,5af1201a029a55002cb9dcb5,155,"10482234,11991335,130279"
687,687,3fd66200f964a52018ed1ee3,1144,"1512732,24558118"
688,688,4a750e56f964a5206ae01fe3,33,"425166744,165204"
689,689,4e654293d4c06542ac28ff2f,0,
690,690,55ad761b498eb936d696c0c3,10,"165204,326569,15272514"
691,691,3fd66200f964a520bdf11ee3,393,"2371535,42453670,15272514"
692,692,43ce64f7f964a520dd2d1fe3,309,"27945,1772149,14198664"
693,693,4d50a1433626a093c29b1cbd,778,"29245643,92181732,51855252"
694,694,55ede944498e721ccfd9948c,87,"7158,58425,189055"
695,695,49dad092f964a520b25e1fe3,327,"77326455,86702,54699429"
696,696,558f35b9498ec4e764d8f2b3,188,"13839018,104839446,78756"
697,697,5387b97f498e1b0d8c0ac95b,122,"130936029,170559,73911"
698,698,4cc0d8fb22ce468800003a47,0,
699,699,4c3e051fca012d7f2ae72ebe,0,
700,700,4b040da5f964a520225122e3,4,"458613050,360734049"
701,701,5b89f7f6a0215b002c7cfd73,3,"450709545,40808,1363434"
702,702,4ae204a4f964a520d78921e3,9,"91139854,8362641,9937694"
703,703,4c4e30871b8e1b8dd9d3c426,559,"132479785,7430957,123633980"
704,704,5679853b498e65e6c4be7310,0,
705,705,4aebaaccf964a52042c421e3,388,"10246954,18372438,414433032"
706,706,53a639f2498ea115343b351d,104,"154313,8564846"
707,707,53beee29498e246c7d0c9d50,1,819632
708,708,4b82f077f964a5205aee30e3,7,"152194532,91733803"
709,709,4f32647019836c91c7d35299,0,
710,710,4a3c0ef8f964a5200fa11fe3,7,"85507091,69438714,10321081"
711,711,4b04bb5ef964a520675622e3,55,"2680623,148954178,476014842"
712,712,51e60310498eca96abdd4a22,84,"10266496,1315501,84397544"
713,713,48071a40f964a520014f1fe3,63,"71213956,401292"
714,714,59b2c89a5f68b932e58e704a,0,
715,715,5aec8f4e12c8f0002c6b9948,21,"9337194,20507527,3523"
716,716,4b0af2a4f964a520862a23e3,41,"472893621,499526973,16242"
717,717,4c7bf78fbd346dcb4bc8fcef,2,"55623702,97627"
718,718,45052b29f964a520e5381fe3,135,"136688610,503847702,396418692"
719,719,5b6a5b1d66fc65002c26f211,14,"26414,1402710,7348762"
720,720,4f32b3a219836c91c7f14a9b,0,
721,721,511c1d15e4b0d03f6aefa838,76,"130936029,30775"
722,722,4ad4a409f964a52078e820e3,26,"569154,179397709"
723,723,5459e645498e480913b7ee7b,366,"56382295,132053,11309284"
724,724,4f43547319834bc91f5604bb,0,
725,725,4a6bd886f964a52013d01fe3,9,"58682,108014608,11762878"
726,726,523bc00411d20b49a72fc444,210,"27645278,437233451,514349550"
727,727,4b230ba2f964a5209e5224e3,8,"18372438,55027098,69438714"
728,728,548b976b498e8beca9ac6641,458,"558271,9438347,525017412"
729,729,4a2debe9f964a52008981fe3,76,"78171467,515589861,8856"
730,730,4f761554e4b06ff834f0a44e,1,2109
731,731,4ff0bd7be4b018853644ad5b,1,59655
732,732,4f7ba65fe4b0f95966da8799,0,
733,733,547f92fc498e37b38e2f294f,38,"146452267,377955,85971927"
734,734,4ffa2988e4b0b8fdab5ae278,0,
735,735,51d3859e498e7eba6ae6ba4d,196,"1342965,476"
736,736,4a75206cf964a5209de01fe3,236,"488814,38363,24677730"
737,737,5802800b38fa8638a2c95cca,6,"43434474,11601671"
738,738,55c22c50498ed3a8d492dceb,21,"61320022,10817821,10049393"
739,739,49ea905ef964a52080661fe3,13,"439453203,18725208"
740,740,49dba3b4f964a520e25e1fe3,610,"10454574,4959608,2755188"
741,741,57da1ace498ed7fdf4662768,72,"1903326,1005461,6552397"
742,742,4c48989176d72d7fae01414d,84,"19802348,90769,475683126"
743,743,5882be339e35d3344d6d57e0,166,"452963487,180949170,82131058"
744,744,555ce0e0498ef57fc07a33ee,114,"1039557,7294540,126547265"
745,745,4a5692fdf964a5206fb51fe3,81,"275803,333098435,148493952"
746,746,4a997d40f964a5209d2e20e3,31,"77062,493655"
747,747,541e003e498ec391c3ed60c9,6,"2011816,127220731,21385"
748,748,59e7d9cada2e006b9e519959,243,"2001397,13839018,141069155"
749,749,5500a29c498e850b6ebe528d,5,"4036541,326977620,4277804"
750,750,4f44561619836ed001938bdf,0,
751,751,4b070b96f964a52023f622e3,47,"475424766,10379425,144911"
752,752,5b3eba3e471d6e002c509f2b,0,
753,753,595313c9c21cb164ba5e938e,0,
754,754,57b767a2498ed88566a92e42,4,"349328,3668901,22906019"
755,755,4b64cc66f964a520f3d02ae3,3,"772058,5276790,5276790"
756,756,4b79d7fdf964a520ba152fe3,16,"463288977,439453203,12367716"
757,757,5b85aed9a5a315002c4e171b,32,"79017,132520846,86011754"
758,758,4f32987319836c91c7e7258d,0,
759,759,4b74e41cf964a5200bf72de3,17,"26088057,151065137,10495197"
760,760,4a58c8b8f964a520dbb71fe3,14,"506213873,7757401"
761,761,525473b711d271643a5047b3,17,"100530259,207313751,1141101"
762,762,52dc198b498e44cc433b45df,7,5071163
