,Unnamed: 0,Venue Id,Like Count,Users
763,763,537a5895498eaeb3ef2970cb,282,"16593781,513624701,927131"
764,764,574513b8498e48f43c8e48d0,26,"13488572,342510,8593207"
765,765,47f191bdf964a5208d4e1fe3,11,"55027098,52065968,75419598"
766,766,46840627f964a5202d481fe3,244,"755862,2174775,42815635"
767,767,4f38086ee4b017ad7bab79d7,507,"180949170,37479377,81438254"
768,768,4d0401f454d0236aa38cecd5,18,"79169478,474181787,5781749"
769,769,50e25e40e4b0c9709661255c,0,
770,770,4f9228f3e4b06dd09afc5ccf,69,"3271218,20546,197423251"
771,771,4ec424a60e01a510cce78d42,0,
772,772,42d1b680f964a52007261fe3,545,"67111169,450705930,1562064"
773,773,4bb162d2f964a52041903ce3,5,"18926876,11102461,46247"
774,774,5a1f260b916bc11d05c05186,48,"843669,59324,199805"
775,775,455877bff964a520453d1fe3,1547,"27316,203533901,29242826"
776,776,5324e01311d2e9f6a055d52b,25,"60611,24261101,40231588"
777,777,4ceb52b2948f224bdf58005e,31,"2087092,12812826"
778,778,4a676d0bf964a52066c91fe3,46,"81529088,17387000,801234"
779,779,4e7a4e1745dd963b8707b65c,136,"1953,1100590,3130852"
780,780,561ab392498e1bc38c3a7e8d,96,"12903786,7617484,3073083"
781,781,55721dae498ecafe55931bb4,228,"78680825,21130,30775"
782,782,4ada65fdf964a520442221e3,16,"626661,452079789,16841"
783,783,49e79a69f964a520d7641fe3,184,"866,27331974,9752793"
784,784,4b3d2bc9f964a520808f25e3,12,"506213873,20546,17526515"
785,785,42fd3800f964a520f0261fe3,62,"179397709,126887610,17553944"
786,786,4f3210b819833175d60d0f25,0,
787,787,5b39838e237dee002c82d451,1,23663456
788,788,51ef43a5498e7656932bb532,0,
789,789,57a0e3b3498eda89ed033dcd,1,12367716
790,790,58a8fc412321c67cca7ee144,153,"28527459,49084472,4486"
791,791,4dd75477ae60680f1504fa7e,0,
792,792,435d7580f964a5201a291fe3,757,"26740833,1079510,91761"
793,793,4a9190adf964a520b61a20e3,154,"55946,39497,1147338"
794,794,4ec16b5310810143d37620cd,149,"548089,16001498,148493952"
795,795,43e879cbf964a5200f2f1fe3,978,"23747789,10373446,12935452"
796,796,454f85bff964a520de3c1fe3,239,"1789685,144240,278347"
797,797,4b244110f964a520c76424e3,81,"68319689,62374757,452079789"
798,798,5886c46651666a3dfa1c3aa0,106,"1903326,47917680,152547523"
799,799,58d451f495383907dba37158,112,"317355,2761156,144648160"
800,800,4dc3d818d22dafda2f7b3998,0,
801,801,4ed70cf1f7905836bfa69df2,190,"2136149,170559,963716"
802,802,59f7a53c419a9e1a599e84de,98,"2334050,171641,92089099"
803,803,4abd79c6f964a5208e8a20e3,33,"69770440,1350791,5520269"
804,804,4be5b78d2457a59338e3ab15,0,
805,805,43fed1fff964a520fe2f1fe3,1104,"26996390,154313,17642013"
806,806,4ba2ed7df964a520142338e3,0,
807,807,49adbb30f964a520b3521fe3,41,"120221513,3780246,394026883"
808,808,440d7b3ff964a5208f301fe3,31,"57628,34141,472893621"
809,809,4f32578419836c91c7ce46bc,0,
810,810,4c1e9060eac020a10dec49c2,316,"32314388,1336712,17006763"
811,811,43d3e1b4f964a5202a2e1fe3,30,"42697,8357287,18725208"
812,812,4a415045f964a52015a51fe3,138,"69408,7626827,463411903"
813,813,429f9d80f964a520c1241fe3,242,"146452267,407359880,3839263"
814,814,593fafafa9fe127b508c647a,84,"67111169,10039298,183542669"
815,815,4a401dd7f964a5204ea41fe3,24,"46745698,34264,18668708"
816,816,4f322adf19836c91c7bccf8f,0,
817,817,44427842f964a52049321fe3,36,"11762878,235225,129736337"
818,818,5802f6b2d67c83a19c6bf3e3,0,
819,819,54976d5c498eccc96c62bc55,748,"67111169,21765922"
820,820,543dc203498e48b8d47da1f5,133,"436403049,6738840,1776610"
821,821,4f327d2f19836c91c7dcc154,0,
822,822,3fd66200f964a52001ed1ee3,43,"81050635,51041146,84726662"
823,823,57005037cd100fa4a2babe48,0,
824,824,4f3290f319836c91c7e44c15,0,
825,825,4a692042f964a520a5cb1fe3,59,"48727983,291830,75325217"
826,826,55203ab9498eb807ad0e6da5,255,"91074852,34532290,455277567"
827,827,59dedbfb5161131b0a1ee06d,1,42786540
828,828,5aa14d004186865d6c603888,2,"130936029,909709"
829,829,49f5fab6f964a520e26b1fe3,105,"17526515,87451,221162"
830,830,573b2c2e38faeff59fd2bb9a,0,
831,831,4fb985c3e4b02b949539c7fb,0,
832,832,50a1bb99e4b006efbc783ede,55,"4330689,10379425,2283563"
833,833,5259af96498e426b631b1a3b,28,"245777,487281609,144911"
834,834,4ad808d5f964a520981021e3,40,"130936029,909709,396418692"
835,835,517820aa498e2a21e54845ea,0,
836,836,4b9945c9f964a520456f35e3,0,
837,837,4c3b92084565e21e81f2566a,3,"69438714,993555,55027098"
838,838,4bd732db35aad13a775d8ef3,5,"24261101,55027098,10520720"
839,839,3fd66200f964a52018f11ee3,54,"497372684,3419630,11499076"
840,840,4f3204b219833175d60a335e,0,
841,841,4e434bc61495455b10c04595,7,"151514959,24261101,10703068"
842,842,4bb772dc7421a593f171c040,5,"138826972,5276790,5524994"
843,843,4ba6619df964a5204b4c39e3,8,344190627
844,844,4a0e123af964a520c2751fe3,94,"90823152,46901370,11776894"
845,845,582fadc2a37d7248adbe603d,13,"104880983,88403530,33802578"
846,846,4b1f13bff964a520b62324e3,6,"1252926,179404"
847,847,507c7fe9e4b0f2e0883863d6,78,"3020556,4083549,31636820"
848,848,4b6c92d4f964a52015442ce3,34,"448682800,34097509,110288952"
849,849,50ab8755e4b0869279a80872,831,"7135388,520164,410601118"
850,850,4a944e31f964a520262120e3,29,"2870706,6225059,1088091"
851,851,4c4a1000712ac9287768e56a,5,"154225269,174462903,4857461"
852,852,4ba25792f964a5201cef37e3,12,"10520720,40035389,126887610"
853,853,4e5eaa2f7d8b67dc8ff77135,0,
854,854,4bd2724141b9ef3b5240fee5,0,
855,855,4ad6765ef964a5204c0721e3,101,"161301,23475629,1161772"
856,856,4aff274cf964a5200b3522e3,9,"5503151,1813152,12367716"
857,857,5a91c8feb77c775328ff1678,0,
858,858,59dadea2a4b51b3d78a373b6,16,"22906019,333177361,506213873"
859,859,4ddd32f9d4c082f960d7fe2b,1935,"2474628,56483724,27410636"
860,860,4ade5a6cf964a520447521e3,12,"3983692,1575661,151703384"
861,861,44786832f964a520ca331fe3,164,"1060112,445175220,2408413"
862,862,4ac169e0f964a520159720e3,6,"12367716,1866732,131211589"
863,863,3fd66200f964a52021ed1ee3,103,"6149871,174793979"
864,864,49bed272f964a520e3541fe3,184,"30367023,5079986,42095529"
865,865,4df6621f18a88611c6c65dcc,0,
866,866,44fbed60f964a52080381fe3,393,"21519,13967186,108870487"
867,867,511bfb60e4b08d6c9307f46c,138,"8365010,478601643,93284988"
868,868,4e7fd43ebe7b414d61ef63d8,252,"1392145,1088501,967503"
869,869,3fd66200f964a520efec1ee3,29,"9673060,499440150,12388614"
870,870,545e52e9498e36ee547c6aeb,47,"81768254,25421629"
871,871,3fd66200f964a520d4ec1ee3,155,"1093344,503539846"
872,872,50942641e4b0e34d622c0643,3,"38584,277913,8756382"
873,873,5748e1f0498e1c0c6d214098,334,"44875488,9517757,450705930"
874,874,50cce6e4e4b0cc5bbf624282,20,"419,82478,11518416"
875,875,4f99aba3be776dab0ccf954b,89,"513392093,11079746,192170462"
876,876,4b3be5c4f964a520e47d25e3,0,
877,877,4b7f38cdf964a520362030e3,52,"172249,6220024,140684342"
878,878,5a2737c10457b734e89d1e29,103,"86877771,180949170,25437262"
879,879,51c7adbf498ef321233303a3,1,51962821
880,880,523b598711d27a43cfa0a523,35,"396418692,755198,193277709"
881,881,4f32184619836c91c7b54875,0,
882,882,588510a1af7d1717ff95030a,76,"44875488,52525284,734855"
883,883,5618351f498e69559d3990b7,5,"38584,10021,408630497"
884,884,4ad8de38f964a5207c1521e3,63,81768254
885,885,425c6100f964a520fd201fe3,431,"75325217,301962,444487490"
886,886,4b6cdf81f964a520ba5a2ce3,413,"31897677,44495193,13062215"
887,887,539803d6498e0283d6b81896,193,"208681308,135721999"
888,888,45302223f964a5205e3b1fe3,34,"194189696,972896,7113951"
889,889,4ac24af8f964a520989820e3,55,"201457,8666484,21662085"
890,890,4b8aca00f964a5201c8132e3,21,"163727,54604178"
891,891,4b22b38df964a520134c24e3,107,"34264,2451147,4083549"
892,892,54700a36498e3b3bd931137c,357,"7348762,10185525,18221715"
893,893,4a3bc5d7f964a520bea01fe3,97,"5022019,23127851,4194"
894,894,59ed237a135b394bb3875862,8,"1106017,8717,170680"
895,895,55ebac96498e6eaf2a9ad368,65,"207390,69765125,138556037"
896,896,4a0f5f06f964a52056761fe3,102,"911552,302686,14199651"
897,897,4c6703e4e1da1b8dd0c79cc3,9,"16099,14057,18415007"
898,898,57ad335b498e9392bd561075,155,"30592165,8216464,126887610"
899,899,4a9d838ff964a520633820e3,4,"3219857,36021545,38397"
900,900,40f5c900f964a520aa0a1fe3,70,"5330652,136688610,12789592"
901,901,5ad0ca19d552c75bbca2a9fa,39,"29340,89160443,523449051"
902,902,51b9fdee498ec3a4b2580261,397,"6567625,31631133,1968580"
903,903,4a10af0af964a520f4761fe3,156,"1140337,521459856,124496872"
904,904,4b52693ff964a520007c27e3,6,"1771971,154605135,502011"
905,905,40b52f80f964a52061001fe3,144,"3440510,5103,10520720"
906,906,5879b70bda54ae4bc9f865e9,20,"91139854,4921923,37700879"
907,907,5273067a11d22a098061c679,8,"517319636,4330689,476014842"
908,908,519ed023498e43b1dcd345b5,20,"107473171,163592444,1336712"
909,909,4383b100f964a520fb2a1fe3,270,"513137289,46271761,17387000"
910,910,58c6b74f730a925fc305a126,26,"18345,8392147,1941824"
911,911,5225389411d22eec4f827e46,0,
912,912,510f02dee4b04d3f9e5cbb58,0,
913,913,50f71746e4b0159e591b2cbd,6,"194189696,437107"
914,914,52eb109611d2f169d2d80599,581,"378619535,139,520435225"
915,915,49972b39f964a52089521fe3,953,"6711873,1437497,1934690"
916,916,40f86c00f964a520c30a1fe3,415,"105402226,69765125,414121209"
917,917,5877d2fb8cb34e044d035deb,132,"5427860,42588556,472441845"
918,918,5144a104e4b07022e79fa5dc,5,"2546865,9621532,55027098"
919,919,5aaf048de0c0c97282aa8e97,0,
920,920,4a7bcb46f964a520cceb1fe3,8,"104880983,73497770"
921,921,3fd66200f964a5205af11ee3,223,"626661,2699107,9752793"
922,922,537fb655498ea82192cbf427,0,
923,923,5b2192aedab4b1002c999366,27,"42697,112948,189485"
924,924,4c43884bf0bdd13a2660c8cc,38,"74801997,506227,31534"
925,925,4ba7fa9af964a520bec339e3,37,"68944,1315501,11794743"
926,926,4cb222461168a0936bc63823,0,
927,927,4a0b8ce1f964a52000751fe3,312,"148493952,477037670,203783455"
928,928,4bca08bbb6c49c74fe928f91,6,"17497495,221162,1771971"
929,929,58a0cbecd9705c7b87a694b0,4,"400336097,2178362"
930,930,51d89cc4498e16236d0c5950,188,"371329639,44805763,91774536"
931,931,52b692ca11d2619f574dcc04,83,"69438714,1329634,57565015"
932,932,44c769c9f964a520e3351fe3,63,"478010861,493732931,4532111"
933,933,4c6211a886b6be9a2e6f8b34,2,"16919931,52065968"
934,934,49cc7e5af964a52084591fe3,122,"444299,20996810,74343449"
935,935,4c000b89f61ea5937738eb13,129,"148228416,439191146"
936,936,5b9c0e87249623002cefdc5e,0,
937,937,4570691ff964a5205c3e1fe3,806,"463594059,124301941,34532290"
938,938,57d085f5498e896e0b078a86,2,"55027098,40099508"
939,939,463c010af964a52027461fe3,566,"450705930,492344410"
940,940,4af1f2e9f964a520afe421e3,34,"151336525,37780405,172249"
941,941,4f3224e019836c91c7ba791e,0,
942,942,53644323498e8964add3b940,829,"125179,13967186,77722"
943,943,42accc80f964a52039251fe3,357,"6257698,30188,10896"
944,944,55ccec5e498e015b5c6a0eb2,301,"504991124,82208967,3300"
945,945,4a847595f964a520abfc1fe3,2,"55027098,71851898"
946,946,4ad0f08df964a52059db20e3,8,"82532684,52065968,130243974"
947,947,4a062117f964a520bb721fe3,93,"515386260,123490034,1620724"
948,948,517dd1e6e4b060f529f68c7d,4,"772058,57628,1338"
949,949,45e9bc10f964a52082431fe3,157,"1336712,2056637,196012"
950,950,463bfdccf964a52026461fe3,0,
951,951,44f03c85f964a520f2371fe3,195,"30014986,38747908,89776"
952,952,49ebf313f964a5204b671fe3,96,"4330689,92423485,772058"
953,953,49dcfaddf964a520d35f1fe3,35,"5242718,24732648,133881849"
954,954,47224f85f964a520cd4b1fe3,142,"488309237,172249"
955,955,4a97c7c0f964a520bd2920e3,25,"10888569,4330689,97123777"
956,956,4b4bf0e8f964a520bdab26e3,443,"522953114,125556,8933297"
957,957,4b9c09d8f964a5209c4336e3,1,2824187
958,958,4c56f9371173ef3ba6df6ab1,1,5276790
959,959,4f2a012ce4b0a7b3771950bb,297,"177925722,38363,30188"
960,960,4d4f762c3626a0934cdc10bd,40,"129379,93251344"
961,961,554cd525498e2d8a98bb29eb,0,
962,962,57b2748e498ef018b699e232,122,"216087974,450705930,1934690"
963,963,4a273a1cf964a5206a911fe3,16,"414212992,62565981,440916"
964,964,42814b00f964a520eb211fe3,460,"84715936,170720117,50218186"
965,965,4d856c8640a7a35d677421be,37,"4056096,63897516,231616"
966,966,5a109ecc898bdc199c4367e9,10,"20546,41261644,25131893"
967,967,58f0edddb1ec1319da00dd2c,23,"8208,78072,221162"
968,968,593c272cf79faa76f4a49438,0,
969,969,4a9fe1c1f964a520733d20e3,30,"84096594,8357287,452136092"
970,970,4388f700f964a520212b1fe3,160,"54339950,381990257,59733612"
971,971,5b2134a81acf11002c0f7903,85,"7244988,57698743,58425"
972,972,500a3d86e4b0c2a4dfce5b0f,1,23294423
973,973,49cc03adf964a5203d591fe3,4,"4411230,42297306"
0,0,5941ec67e2ead1688f4f464a,3,"1274225,18603607,7757401"
1,1,5adced10829b0c3e3ba14268,4,"1336712,3793351,55027098"
2,2,4c05b74b8f8fa5939e55f20d,0,
3,3,4f44be4019836ed0019633be,0,
4,4,44cf44a2f964a52020361fe3,842,"91473498,171572,95538050"
5,5,574254c7498e1eb5e05a9d57,240,"126217280,100333936,81395"
6,6,4c801981dc018cfae279b96c,0,
7,7,4beb0856415e20a113cce5bb,2,"3560678,547758"
8,8,4a219ba0f964a520197d1fe3,13,"437791486,397790534,10520720"
9,9,4b09bbc0f964a520951c23e3,8,"3865050,386,23510631"
10,10,4f320e6b19833175d60c28a3,7,"5276790,154605135,24677730"
11,11,4a37f0d0f964a520959e1fe3,10,"507787589,492265292,3419630"
12,12,49dbcb42f964a520075f1fe3,24,"14057,56214752,32751631"
13,13,4c1ba0ee8b3aa5939c7c975f,2,"7385679,69660283"
14,14,4a86114cf964a520480020e3,66,"480050492,1401563,29415709"
15,15,4c325dd83896e21e6d6ee890,811,"1363434,115500,23200"
16,16,4a918d27f964a520a81a20e3,21,
17,17,559f441d498e9eb732fc45be,14,"13065375,413162,54295"
18,18,56bfa225cd10b72ee2018246,1,11680913
19,19,53c308d9498eb9047959062a,0,
20,20,49b094fdf964a520c8521fe3,1050,"67111169,506434"
21,21,4a43d33af964a520d7a61fe3,20,"27158975,5023358,84271512"
22,22,4ceec3b83b03f04de88d3bdc,19,"129378,1356744"
23,23,4a46a67bf964a5203ea91fe3,91,"283288,96981613,1742594"
24,24,59b4c21bc876c8077b826faf,0,
25,25,4b732d41f964a52008a02de3,8,"57565015,298719"
26,26,4af9013ff964a520cf1022e3,8,"23663456,6457037,1219615"
27,27,5600850a498edff486fdfe89,287,"81395,86120150,170559"
28,28,4ab0402ff964a520ad6620e3,518,"1749198,291732,703539"
29,29,4cb8b9494c60a09383543bca,3,"8001138,29537442,7864704"
30,30,56b69511498e74a4e7826ef2,4,"469829152,39351,393292444"
31,31,57e3c846498e6e8019ad67cf,0,
32,32,446215e4f964a52017331fe3,140,"21583,101322594,435314"
33,33,4a8a341df964a520060a20e3,4,"3271218,29427949,3363311"
34,34,5a2b6426b3d8e25894c6fbd8,1,503761
35,35,4bcdfa760687ef3b00d6e1cc,5,"55027098,7598566,14863498"
36,36,4b4955ccf964a520b86d26e3,736,"520562054,283288,100530259"
37,37,4bf20c757077952137a63e7c,434,"16316492,81438254,1353539"
38,38,5aaeb582e1f22809dcabaf3d,0,
39,39,43d0a1bdf964a520ee2d1fe3,118,"15788509,57698460,2035649"
40,40,49dc45b2f964a5206b5f1fe3,11,"55027098,354030"
41,41,4d5993e03281b1f743a0bc2f,57,"478010861,734855"
42,42,4bcff5c641b9ef3bae61f9e5,8,"71964139,113991472,14111841"
43,43,5410dc82498e8e740a287590,34,"1219615,120797879,172249"
44,44,4c9ba6b080958cfaef954dd4,0,
45,45,4ad4e440f964a5207bfc20e3,7,"60879724,91274299,17387000"
46,46,42cc7080f964a520e7251fe3,916,"729264,19712772,150235400"
47,47,4ebd985c6c257f09ae0c188e,351,"13197713,28152,414884617"
48,48,59bf04122bf9a9618c9fceb4,96,"8092959,11107133,58425"
49,49,55145ef3498e4d9691a639d5,72,"772058,14978807,55027098"
50,50,4d964291daec224b08b9123e,1415,"66712,12398875,126987881"
51,51,4dea72d8c65be8091da6336b,10,"9337194,409839958,9021115"
52,52,4b4ab5daf964a520588d26e3,12,"11469508,69438714,55027098"
53,53,49bb1b50f964a520d3531fe3,167,"10917772,58120034,14978807"
54,54,4aae3c34f964a520ba6120e3,4,"78648,6732046,11138108"
55,55,520fbe4b11d28a5355c2bda6,12,"55027098,350090410,755198"
56,56,4a91a3faf964a520171b20e3,30,"140124,22047928,569243"
57,57,4df02486fa76042fed6d3849,0,
58,58,44678fa8f964a52046331fe3,55,"191692971,510757289,197006"
59,59,4a4d27d0f964a5209aad1fe3,43,"10853947,77062,149058051"
60,60,4b05decff964a520dae422e3,3,"24261101,10520720,51945329"
61,61,4f44a54519836ed001958498,0,
62,62,5bf0dcc325fb7b002ccab4f2,8,"2371535,37927761,140810170"
63,63,4ba7cef9f964a52029b539e3,8,"10520720,52065968,414231901"
64,64,4feddd79d86cd6f22dc171a9,1557,"400723554,44875488"
65,65,565f0f63498e9b2e516d7af5,97,"23085887,69408"
66,66,4c80518374d7b60c92da6cd8,18,"2178362,85507091,8785522"
67,67,4c21afbe34faef3b6f79586d,175,"11800319,478,500091794"
68,68,5935a4611bc7041930693d52,67,"275803,14614,92089099"
69,69,4da89a38fa8c4175d0be1e75,203,"79952140,1363434,686162"
70,70,4a64a8f4f964a5206cc61fe3,334,"80444471,360200185,83710163"
71,71,49f2b815f964a520626a1fe3,131,"33387384,70203858,68319689"
72,72,49f916c7f964a520606d1fe3,26,"8510314,196272672,29214320"
73,73,5bf87ffec8b2fb002ccb64cf,0,
74,74,55dd4192498ee15d2ea9da76,29,"17387000,21662085,413162"
75,75,4a469839f964a52029a91fe3,1071,"14683450,21161394,74040486"
76,76,55bec3d8498ea0833a1c10b7,143,"275803,6787797,33803865"
77,77,4f08d48be4b0803b69422aed,4,"51325,11562008"
78,78,43b439b6f964a520bc2c1fe3,704,"7746907,476,7617484"
79,79,4f8f447f7716cd1fbf769274,468,"1376812,434504437,94061050"
80,80,589d531716f000694e4ab50b,144,"481421,52893855,6376193"
81,81,4d02a4e12f96f04d79fe1254,7,"4411230,993555"
82,82,516a2025e4b0b25be7de59b6,111,"43568055,14199651"
83,83,56aaca82498e009d3013a818,25,"67839792,41836558,2359"
84,84,587ff5fef16bb538b986dc6f,248,"5895965,82652,820888"
85,85,4acf63aef964a5205bd320e3,213,"58964081,4269083,5707431"
86,86,4e7e939d8b81e66003944d81,1,20402182
87,87,531dce81498efc58d90d0201,68,"8785522,470113748,7569913"
88,88,4ab6f6b7f964a520997920e3,30,"38905625,12791144,5980022"
89,89,50064523e4b0f7aff2050d6a,449,"8216464,514349550,20267826"
90,90,4e4d4abdbd413c4cc66ff82e,11,"474551083,772058,460531017"
91,91,4f32559119836c91c7cd870b,0,
92,92,5be3a4a873fe25002c2e7d0f,13,"153786,1352,45750637"
93,93,55cbab7c498ef794e98e03f5,132,"451,11111871,140364597"
94,94,5195394d498e344eeb952b4f,62,"18743943,50218186,237556"
95,95,51841c27498e495ed7b5e1e8,15,"396418692,77062,385608447"
96,96,51896b72498e1bcc776ddaa8,1044,"139829142,148493952,406776702"
97,97,4ab81a99f964a520357c20e3,23,"62630176,463288977"
98,98,4e4d4a9bbd413c4cc66ff72f,0,
99,99,4a88f509f964a520c40720e3,42,"162577433,68319689,88563863"
100,100,49faa18ef964a520096e1fe3,17,"42786540,265081,68974623"
101,101,51ead7342fc6656e0c53d89e,23,"39252,110824,34532290"
102,102,44003663f964a52013301fe3,107,"19065149,50481838,721013"
103,103,41799f00f964a520c11d1fe3,303,"18161709,1768531,506213873"
104,104,40e0b100f964a520e2091fe3,448,"1673122,55456,22260403"
105,105,4ddc8148d22df171990111bb,211,"526177879,63102636"
106,106,3fd66200f964a52025ee1ee3,281,"71576039,16878176,8736485"
107,107,4b40fe56f964a520efbe25e3,1,19705329
108,108,599b0765b37e2b28da629ba3,107,"92844993,34360275,468624122"
109,109,49daea87f964a520be5e1fe3,564,"104839446,13164596,19755935"
110,110,4695204ef964a520dd481fe3,361,"492344410,124554,63819"
111,111,49d00ea2f964a520fa5a1fe3,70,"278347,5980022,15203111"
112,112,4f328c3419836c91c7e27e41,0,
113,113,4a770f7cf964a52076e31fe3,25,"772058,68974623"
114,114,5367c631498e5c347cf18838,144,"56695440,33343413,151703384"
115,115,512831dae4b058a839d3cdac,170,"4524150,338403575,13352581"
116,116,591e5b7135dfa71049910b5b,167,"13197713,514349550,219896"
117,117,5703cab0498e52dae7c36bcf,32,"86877771,152547523,180949170"
118,118,4bd33e98462cb713b2eddd07,8,"130843910,10520720"
119,119,51eb4b80498e718fe674211c,50,"11680913,80360379,1491653"
120,120,4ea85b365c5cc8e4992384b0,358,"3054419,126987881"
121,121,554c21e1498ece8847f51818,186,"136780964,7963881"
122,122,54ab120a498eea9b59f671a1,315,"32895279,64954271,4194"
123,123,57b7af86498e3e263095efc9,20,"1245147,2427773,2961949"
124,124,4be2324599feb713e0d781f6,4,"51593,47644,909342"
125,125,4a7852a8f964a52064e51fe3,43,"3054419,1473226,463443621"
126,126,4b0e26d9f964a520635523e3,4,"32780216,2330756,5276790"
127,127,55020efb498e139cb469190b,9,"5084956,4461542,1769497"
128,128,3fd66200f964a5205bec1ee3,386,"34654871,221648939,1276611"
129,129,4a445686f964a52077a71fe3,236,"513392093,483113838,5252"
130,130,4f329c5419836c91c7e897a7,0,
131,131,5a6d298c336273531d0bf89c,57,"62681324,6567687,43864552"
132,132,5adbe1d72d2fd9240e4fc437,7,"517547292,27701981,44861979"
133,133,4f328b6319836c91c7e22f32,0,
134,134,55ebc1a1498ee151aac9710d,36,"68982329,84914165,15272514"
135,135,4eac41a5dab40d132703fc44,665,"134611640,5131275"
136,136,3fd66200f964a520a3ec1ee3,152,"12259312,17642013,7572857"
137,137,4f329bb319836c91c7e85b4f,0,
138,138,44fc6d0bf964a52085381fe3,342,"1772149,694333,3893343"
139,139,4a67ca5bf964a5200fca1fe3,54,"130936029,172249,464856469"
140,140,4f32af5419836c91c7efb251,0,
141,141,5b80b2dfb3d8e2002cc06a42,13,"58120034,81395,84967164"
142,142,577355df498e5f4d8d448506,97,"245591,80589"
143,143,4db35a5d43a1369cb5a2082a,0,
144,144,4a9752f1f964a520602920e3,43,"135721999,38747908,257316"
145,145,4cc09e2d1da0a1cd951095c6,1,343266308
146,146,4adbc834f964a5209c2a21e3,43,"465017176,74601048,911967"
147,147,3fd66200f964a520f0ec1ee3,160,"397,556036,28817774"
148,148,4f329f9019836c91c7e9cc16,3,"345908571,405329591,437791486"
149,149,4f324f5d19836c91c7cb18e1,0,
150,150,3fd66200f964a52006ed1ee3,19,"534060,772058,383293509"
151,151,44d1ef97f964a52031361fe3,388,"57928,6507370"
152,152,4f833c3be4b0e533af027908,55,"435314,39497,1150812"
153,153,4accae65f964a52030c920e3,18,"460531017,40175557,40099508"
154,154,4e2b4f1c1f6ebe544252959f,35,"67839792,178341,32751631"
155,155,599e3a72e1f228209782dace,1,4330689
156,156,506cedaae4b00cdc7b3cc476,34,"256994,50004169,1219615"
157,157,56a7bd52498e5cd4f59c3f35,0,
158,158,595eb9521de7653a47f96bbc,58,"8380843,1934690,2347448"
159,159,49fa3040f964a520d46d1fe3,54,"4524150,12791144,96421035"
160,160,3fd66200f964a52019f11ee3,145,130018
161,161,58f65b92aa6c9504bfb36af8,24,"972896,20459137,31716"
162,162,5a164826c0af5707fb1add4a,4,"528184,32871939,1350791"
163,163,4a8141daf964a520aef61fe3,190,"113904,2371535,490166601"
164,164,4b6ee022f964a52082ce2ce3,7,"303107,145260864"
165,165,54f08677498ecc627d4dfc22,279,"352336170,2174775,51855252"
166,166,4a90c961f964a520751920e3,4,"478010861,55027098,65469149"
167,167,51ef2d78498eddc6d176f673,0,
